"","occasion","date","tag","species","section","length","weight","recap","mortality","fin_recap","f_occasion","w"
"1035",9,"12/07/2022","ID900.226001698806","creek_chub",20,87,7.2,"n","n","n","occ9",1
"1036",9,"12/07/2022","ID900.226001698886","creek_chub",20,105,11.3,"n","n","n","occ9",1
"1037",9,"12/07/2022","ID900.226001698821","creek_chub",22,60,2.3,"n","n","n","occ9",1
"1038",9,"12/07/2022","ID900.226001698805","creek_chub",22,60,2.2,"n","n","n","occ9",1
"1039",9,"12/07/2022","ID900.226001698846","creek_chub",22,90,7.7,"n","n","n","occ9",1
"1040",9,"12/07/2022","ID900.226001698843","creek_chub",22,131,23.8,"n","n","n","occ9",1
"1041",9,"12/07/2022","ID900.226001698822","creek_chub",22,104,12.4,"n","n","n","occ9",1
"1042",9,"12/07/2022","ID900.226001698826","creek_chub",23,91,7.8,"n","n","n","occ9",1
"1043",9,"12/07/2022","ID900.226001698802","creek_chub",23,62,2.3,"n","n","n","occ9",1
"1044",9,"12/07/2022","ID900.226001698881","creek_chub",23,66,3,"n","n","n","occ9",1
"1045",9,"12/07/2022","ID900.226001698867","creek_chub",24,66,3,"n","n","n","occ9",1
"1046",9,"12/07/2022","ID900.226001698851","creek_chub",24,92,8.8,"n","n","n","occ9",1
"1047",9,"12/07/2022","ID900.226001698833","creek_chub",24,85,6.3,"n","n","n","occ9",1
"1048",9,"12/07/2022","ID900.226001698813","creek_chub",24,60,2.4,"n","n","n","occ9",1
"1049",9,"12/07/2022","ID900.226001698887","creek_chub",24,96,9.4,"n","n","n","occ9",1
"1050",9,"12/07/2022","ID900.226001698883","creek_chub",25,65,2.8,"n","n","n","occ9",1
"1051",9,"12/07/2022","ID900.226001698818","creek_chub",28,65,3.1,"n","n","n","occ9",1
"1052",9,"12/07/2022","ID900.226001698814","creek_chub",29,70,3.3,"n","n","n","occ9",1
"1053",9,"12/07/2022","ID900.226001698876","creek_chub",29,64,2.6,"n","n","n","occ9",1
"1054",9,"12/07/2022","ID900.226001698895","creek_chub",29,64,2.4,"n","n","n","occ9",0.667837256081087
"1055",9,"12/07/2022","ID900.226001698840","creek_chub",29,64,2.6,"n","n","n","occ9",1
"1056",9,"12/07/2022","ID900.226001698830","creek_chub",30,82,6.2,"n","n","n","occ9",1
"1057",9,"12/07/2022","ID900.226001698832","creek_chub",30,104,11.8,"n","n","n","occ9",1
"1058",9,"12/07/2022","ID900.226001698880","creek_chub",30,60,2.1,"n","n","n","occ9",1
"1059",9,"12/08/2022","ID900.226001697111","creek_chub",32,94,9.2,"n","n","n","occ9",1
"1060",9,"12/08/2022","ID900.226001697120","creek_chub",32,90,8.2,"n","n","n","occ9",1
"1061",9,"12/08/2022","ID900.226001697165","creek_chub",35,72,3.7,"n","n","n","occ9",1
"1062",9,"12/08/2022","ID900.226001697153","creek_chub",35,95,10.4,"n","n","n","occ9",0.682239895652521
"1063",9,"12/08/2022","ID900.226001697152","creek_chub",35,72,3.7,"n","n","n","occ9",1
"1064",9,"12/08/2022","ID900.226001697151","creek_chub",37,87,7.7,"n","n","n","occ9",0.916752792633354
"1065",9,"12/08/2022","ID900.226001697168","creek_chub",37,65,2.8,"n","n","n","occ9",1
"1066",9,"12/08/2022","ID900.226001697175","creek_chub",37,80,4.8,"n","n","n","occ9",0.765340737033944
"1067",9,"12/08/2022","ID900.226001697184","creek_chub",37,104,11.7,"n","n","n","occ9",1
"1068",9,"12/08/2022","ID900.226001697161","creek_chub",38,63,2.8,"n","n","n","occ9",1
"1069",9,"12/08/2022","ID900.226001697105","creek_chub",41,60,2.4,"n","n","n","occ9",1
"1070",9,"12/08/2022","ID900.226001697195","creek_chub",42,70,3.5,"n","n","n","occ9",1
"1071",9,"12/08/2022","ID900.226001697145","creek_chub",42,71,3.5,"n","n","n","occ9",1
"1072",9,"12/08/2022","ID900.226001697136","creek_chub",42,66,3.2,"n","n","n","occ9",1
"1073",9,"12/08/2022","ID900.226001697103","creek_chub",42,114,15.2,"n","n","n","occ9",1
"1074",9,"12/08/2022","ID900.226001697164","creek_chub",42,70,3.5,"n","n","n","occ9",1
"1075",9,"12/08/2022","ID900.226001697054","creek_chub",42,98,9.7,"y","n","n","occ9",1
"1076",9,"12/08/2022","ID900.226001697138","creek_chub",42,89,7.6,"n","n","n","occ9",1
"1077",9,"12/08/2022","ID900.226001697107","creek_chub",42,72,4.1,"n","n","n","occ9",1
"1078",9,"12/08/2022","ID900.226001697199","creek_chub",42,62,2.5,"n","n","n","occ9",1
"1079",9,"12/08/2022","ID900.226001697180","creek_chub",42,76,4.8,"n","n","n","occ9",1
"1080",9,"12/08/2022","ID900.226001697123","creek_chub",42,75,4.5,"n","n","n","occ9",1
"1081",10,"02/16/2023","ID900.226001698834","creek_chub",2,90,7.8,"y","n","y","occ10",1
"1082",10,"02/16/2023","ID900.226001697188","creek_chub",2,110,9.2,"n","n","n","occ10",0.220411122660098
"1083",10,"02/16/2023","ID900.226001697117","creek_chub",2,112,15.7,"n","n","n","occ10",1
"1084",10,"02/16/2023","ID900.226001697186","creek_chub",2,96,9.4,"n","n","y","occ10",1
"1085",10,"02/16/2023","ID900.226001697189","creek_chub",2,105,14.3,"n","n","n","occ10",0.541806876593651
"1086",10,"02/16/2023","ID900.226001698890","creek_chub",6,95,8.9,"y","n","y","occ10",1
"1087",10,"02/16/2023","ID900.226001697160","creek_chub",6,97,11.1,"n","n","n","occ10",0.588381392079764
"1088",10,"02/16/2023","ID900.226001697125","creek_chub",6,108,13.8,"n","n","n","occ10",1
"1089",10,"02/16/2023","ID900.226001697177","creek_chub",6,88,7.2,"n","n","n","occ10",1
"1090",10,"02/16/2023","ID900.226001697194","creek_chub",6,95,8.4,"n","n","n","occ10",1
"1091",10,"02/16/2023","ID900.226001697134","creek_chub",6,105,10.6,"n","n","n","occ10",0.695312966411032
"1092",10,"02/16/2023","ID900.226001697166","creek_chub",7,70,3.6,"n","n","y","occ10",1
"1093",10,"02/16/2023","ID900.226001697149","creek_chub",9,70,3.5,"n","n","n","occ10",1
"1094",10,"02/16/2023","ID900.226001697133","creek_chub",9,61,2.4,"n","n","n","occ10",1
"1095",10,"02/16/2023","ID900.226001697104","creek_chub",11,62,2.4,"n","n","n","occ10",1
"1096",10,"02/16/2023","ID900.226001697119","creek_chub",11,61,1.6,"n","n","y","occ10",0.241632199258372
"1097",10,"02/16/2023","ID900.226001697135","creek_chub",12,102,13.6,"n","n","n","occ10",0.442867690072534
"1098",10,"02/16/2023","ID900.226001698871","creek_chub",20,110,13.9,"y","n","y","occ10",1
"1099",10,"02/16/2023","ID900.226001698840","creek_chub",20,65,2.5,"y","n","y","occ10",0.7389708157806
"1100",10,"02/16/2023","ID900.226001341337","creek_chub",20,72,3.3,"n","n","n","occ10",0.586392386347386
"1101",10,"02/16/2023","ID900.226001341319","creek_chub",20,95,9.4,"n","n","n","occ10",1
"1102",10,"02/16/2023","ID900.226001341321","creek_chub",21,93,10.1,"n","n","n","occ10",0.484773749196537
"1103",10,"02/16/2023","ID900.226001341323","creek_chub",22,90,7.6,"n","n","n","occ10",1
"1104",10,"02/16/2023","ID900.226001698826","creek_chub",23,92,8,"y","n","y","occ10",1
"1105",10,"02/16/2023","ID900.226001341313","creek_chub",24,72,2.6,"n","n","n","occ10",0.23146900670546
"1106",10,"02/16/2023","ID900.226001341368","creek_chub",24,68,2.7,"n","n","n","occ10",0.498059621505531
"1107",10,"02/16/2023","ID900.226001341318","creek_chub",25,61,2.3,"n","n","n","occ10",1
"1108",10,"02/16/2023","ID900.226001341382","creek_chub",25,60,2.1,"n","n","n","occ10",1
"1109",10,"02/16/2023","ID900.226001341304","creek_chub",25,82,5.4,"n","n","n","occ10",1
"1110",10,"02/16/2023","ID900.226001341320","creek_chub",25,107,13,"n","n","n","occ10",1
"1111",10,"02/16/2023","ID900.226001341331","creek_chub",28,69,3.1,"n","n","n","occ10",1
"1112",10,"02/16/2023","ID900.226001341379","creek_chub",28,60,1.8,"n","n","n","occ10",0.435225320219773
"1113",10,"02/16/2023","ID900.226001698814","creek_chub",29,72,3.7,"y","n","y","occ10",1
"1114",10,"02/18/2023","ID900.226001697054","creek_chub",31,99,10.2,"y","n","y","occ10",1
"1115",10,"02/18/2023","ID900.226001341363","creek_chub",33,69,3.5,"n","n","n","occ10",1
"1116",10,"02/18/2023","ID900.226001341332","creek_chub",34,65,3.6,"n","n","n","occ10",0.377904790010751
"1117",10,"02/18/2023","ID900.226001341374","creek_chub",34,70,3.8,"n","n","n","occ10",1
"1118",10,"02/18/2023","ID900.226001341375","creek_chub",36,64,2.9,"n","n","n","occ10",1
"1119",10,"02/18/2023","ID900.226001697123","creek_chub",37,76,5.1,"y","n","y","occ10",0.785305337906028
"1120",10,"02/18/2023","ID900.226001697145","creek_chub",37,70,3.8,"y","n","y","occ10",1
"1121",10,"02/18/2023","ID900.226001697153","creek_chub",38,95,10.5,"n","n","y","occ10",0.561139414918945
"1122",10,"02/18/2023","ID900.226001341324","creek_chub",39,66,2.6,"n","n","n","occ10",0.699219018129282
"1123",11,"05/11/2023","ID900.226001341365","creek_chub",2,67,3.6,"n","n","n","occ11",1
"1124",11,"05/11/2023","ID900.226001698722","creek_chub",2,107,13.1,"n","n","n","occ11",0.544710387778986
"1125",11,"05/11/2023","ID900.226001341335","creek_chub",2,72,5,"n","n","n","occ11",1
"1126",11,"05/11/2023","ID900.226001341384","creek_chub",2,99,13.2,"n","n","n","occ11",1
"1127",11,"05/11/2023","ID900.226001698797","creek_chub",2,70,4.9,"n","n","n","occ11",0.679048894398901
"1128",11,"05/11/2023","ID900.226001698773","creek_chub",2,74,5.1,"n","n","n","occ11",1
"1129",11,"05/11/2023","ID900.226001341386","creek_chub",2,112,14.4,"n","n","n","occ11",0.43196320132283
"1130",11,"05/11/2023","ID900.226001341339","creek_chub",2,81,8.2,"n","n","n","occ11",0.440097299137799
"1131",11,"05/11/2023","ID900.226001698757","creek_chub",4,66,3.3,"n","n","n","occ11",1
"1132",11,"05/11/2023","ID900.226001698724","creek_chub",4,130,30.9,"n","n","n","occ11",0.901575938751763
"1133",11,"05/11/2023","ID900.226001341329","creek_chub",4,61,2.7,"n","n","n","occ11",1
"1134",11,"05/11/2023","ID900.226001698776","creek_chub",4,120,21.9,"n","n","n","occ11",1
"1135",11,"05/11/2023","ID900.226001698866","creek_chub",5,120,22,"y","n","n","occ11",1
"1136",11,"05/11/2023","ID900.226001697125","creek_chub",5,105,16.3,"y","n","y","occ11",0.841778367532547
"1137",11,"05/11/2023","ID900.226001698890","creek_chub",5,96,11.4,"y","n","n","occ11",1
"1138",11,"05/11/2023","ID900.226001341354","creek_chub",5,60,2.8,"n","n","n","occ11",1
"1139",11,"05/11/2023","ID900.226001698750","creek_chub",5,96,11.5,"n","n","n","occ11",1
"1140",11,"05/11/2023","ID900.226001698790","creek_chub",5,63,3.3,"n","n","n","occ11",1
"1141",11,"05/11/2023","ID900.226001698788","creek_chub",5,70,4.4,"n","n","n","occ11",1
"1142",11,"05/11/2023","ID900.226001341360","creek_chub",5,100,10.5,"n","n","n","occ11",0.496254645447143
"1143",11,"05/11/2023","ID900.226001698786","creek_chub",5,95,11.2,"n","n","n","occ11",1
"1144",11,"05/11/2023","ID900.226001698792","creek_chub",5,123,22.4,"n","n","n","occ11",1
"1145",11,"05/11/2023","ID900.226001341307","creek_chub",6,71,5.5,"n","n","n","occ11",0.44082915382453
"1146",11,"05/11/2023","ID900.226001341390","creek_chub",6,69,4.4,"n","n","n","occ11",1
"1147",11,"05/11/2023","ID900.226001341314","creek_chub",6,111,18.2,"n","n","n","occ11",1
"1148",11,"05/11/2023","ID900.226001341342","creek_chub",6,117,19.2,"n","n","n","occ11",1
"1149",11,"05/11/2023","ID900.226001341362","creek_chub",7,86,8.3,"n","n","n","occ11",1
"1150",11,"05/11/2023","ID900.226001698817","creek_chub",8,91,9.9,"y","n","y","occ11",1
"1151",11,"05/11/2023","ID900.226001698752","creek_chub",8,94,9.3,"n","n","n","occ11",0.774593355872085
"1152",11,"05/11/2023","ID900.226001698823","creek_chub",9,96,12.2,"y","n","y","occ11",1
"1153",11,"05/11/2023","ID900.226001697194","creek_chub",9,112,19.6,"y","n","n","occ11",0.937703937813869
"1154",11,"05/11/2023","ID900.226001341385","creek_chub",9,70,4.4,"n","n","n","occ11",1
"1155",11,"05/11/2023","ID900.226001341350","creek_chub",9,65,3.7,"n","n","n","occ11",1
"1156",11,"05/11/2023","ID900.226001698737","creek_chub",9,95,10.2,"n","n","n","occ11",1
"1157",11,"05/11/2023","ID900.226001698779","creek_chub",9,65,4.1,"n","n","n","occ11",0.505278994124922
"1158",11,"05/11/2023","ID900.226001698767","creek_chub",9,117,19.2,"n","n","n","occ11",1
"1159",11,"05/11/2023","ID900.226001698799","creek_chub",10,70,4.4,"n","n","n","occ11",1
"1160",11,"05/11/2023","ID900.226001698789","creek_chub",10,97,13,"n","n","n","occ11",0.746780805273586
"1161",11,"05/11/2023","ID900.226001698783","creek_chub",10,95,9.2,"n","n","n","occ11",0.567840891977095
"1162",11,"05/11/2023","ID900.226001698718","creek_chub",10,80,6.3,"n","n","n","occ11",1
"1163",11,"05/11/2023","ID900.226001698756","creek_chub",10,76,6.1,"n","n","n","occ11",0.874352564012946
"1164",11,"05/11/2023","ID900.226001698881","creek_chub",12,81,7,"y","n","n","occ11",1
"1165",11,"05/11/2023","ID900.226001698795","creek_chub",12,120,24.4,"n","n","n","occ11",0.849309065688309
"1166",11,"05/11/2023","ID900.226001698720","creek_chub",12,104,12.9,"n","n","n","occ11",0.943379158464217
"1167",11,"05/11/2023","ID900.226001341322","creek_chub",12,76,5.4,"n","n","n","occ11",1
"1168",11,"05/11/2023","ID900.226001220186","creek_chub",12,104,10.9,"y","n","n","occ11",0.34391010217925
"1169",11,"05/11/2023","ID900.226001698763","creek_chub",12,82,7.8,"n","n","n","occ11",0.759784759475985
"1170",11,"05/11/2023","ID900.226001697135","creek_chub",12,104,14.3,"y","n","n","occ11",1
"1171",11,"05/11/2023","ID900.226001698730","creek_chub",12,89,9.1,"n","n","n","occ11",1
"1172",11,"05/11/2023","ID900.226001698728","creek_chub",12,83,6.8,"n","n","n","occ11",1
"1173",11,"05/11/2023","ID900.226001698741","creek_chub",12,100,12,"n","n","n","occ11",1
"1174",11,"05/11/2023","ID900.226001341394","creek_chub",12,83,7.3,"n","n","n","occ11",1
"1175",11,"05/11/2023","ID900.226001341371","creek_chub",12,111,16.5,"n","n","n","occ11",1
"1176",11,"05/11/2023","ID900.226001341315","creek_chub",12,72,4.4,"n","n","n","occ11",1
"1177",11,"05/11/2023","ID900.226001341338","creek_chub",12,118,19.7,"n","n","n","occ11",1
"1178",11,"05/11/2023","ID900.226001698769","creek_chub",14,74,4.7,"n","n","n","occ11",1
"1179",11,"05/11/2023","ID900.226001698798","creek_chub",14,65,3.2,"n","n","n","occ11",1
"1180",11,"05/11/2023","ID900.226001698738","creek_chub",15,65,3.5,"n","n","n","occ11",1
"1181",11,"05/11/2023","ID900.226001698830","creek_chub",20,84,7.7,"y","n","n","occ11",1
"1182",11,"05/11/2023","ID900.226001341372","creek_chub",20,75,6.5,"n","n","n","occ11",0.438547347877585
"1183",11,"05/11/2023","ID900.226001698787","creek_chub",20,83,7,"n","n","n","occ11",1
"1184",11,"05/11/2023","ID900.226001698701","creek_chub",20,75,6.1,"n","n","n","occ11",0.631456245049103
"1185",11,"05/11/2023","ID900.226001698774","creek_chub",20,94,10.6,"n","n","n","occ11",1
"1186",11,"05/11/2023","ID900.226001698761","creek_chub",20,77,6.5,"n","n","n","occ11",0.711171152413735
"1187",11,"05/11/2023","ID900.226001698764","creek_chub",20,74,5.1,"n","n","n","occ11",1
"1188",11,"05/11/2023","ID900.226001341352","creek_chub",20,112,15.5,"n","n","n","occ11",0.663289099008437
"1189",11,"05/11/2023","ID900.226001698754","creek_chub",20,67,3.9,"n","n","n","occ11",1
"1190",11,"05/11/2023","ID900.226001698825","creek_chub",22,100,13.7,"y","n","n","occ11",1
"1191",11,"05/11/2023","ID900.226001341318","creek_chub",22,74,5,"y","n","n","occ11",1
"1192",11,"05/11/2023","ID900.226001698755","creek_chub",22,79,6.2,"n","n","n","occ11",1
"1193",11,"05/11/2023","ID900.226001341353","creek_chub",22,90,9,"n","n","n","occ11",1
"1194",11,"05/11/2023","ID900.226001698725","creek_chub",22,71,4.6,"n","n","n","occ11",1
"1195",11,"05/11/2023","ID900.226001698727","creek_chub",22,91,8.8,"n","n","y","occ11",1
"1196",11,"05/11/2023","ID900.226001698713","creek_chub",22,100,13.6,"n","n","n","occ11",1
"1197",11,"05/11/2023","ID900.226001698793","creek_chub",23,71,4.2,"n","n","n","occ11",1
"1198",11,"05/11/2023","ID900.226001698822","creek_chub",24,105,14,"y","n","n","occ11",1
"1199",11,"05/11/2023","ID900.226001341376","creek_chub",24,82,7.5,"n","n","n","occ11",1
"1200",11,"05/11/2023","ID900.226001698717","creek_chub",24,86,7.6,"n","n","n","occ11",1
"1201",11,"05/11/2023","ID900.226001698778","creek_chub",24,67,4.4,"n","n","n","occ11",0.572393040267375
"1202",11,"05/11/2023","ID900.226001698714","creek_chub",24,90,9.1,"n","n","n","occ11",1
"1203",11,"05/11/2023","ID900.226001698794","creek_chub",24,66,3.8,"n","n","n","occ11",1
"1204",11,"05/11/2023","ID900.226001341334","creek_chub",24,68,3.9,"n","n","n","occ11",1
"1205",11,"05/12/2023","ID900.226001698871","creek_chub",26,110,15.4,"y","n","n","occ11",1
"1206",11,"05/12/2023","ID900.226001341318","creek_chub",26,74,5.1,"y","n","y","occ11",1
"1207",11,"05/12/2023","ID900.226001697054","creek_chub",26,99,11.6,"y","n","n","occ11",1
"1208",11,"05/12/2023","ID900.226001341346","creek_chub",26,92,8.9,"n","n","n","occ11",0.944409454012155
"1209",11,"05/12/2023","ID900.226001698723","creek_chub",26,74,5.2,"n","n","n","occ11",1
"1210",11,"05/12/2023","ID900.226001697648","creek_chub",26,125,20.9,"n","n","n","occ11",0.532854603630303
"1211",11,"05/12/2023","ID900.226001697604","creek_chub",26,75,5.1,"n","n","n","occ11",1
"1212",11,"05/12/2023","ID900.226001341378","creek_chub",26,73,4.4,"n","n","n","occ11",0.907707213295297
"1213",11,"05/12/2023","ID900.226001341359","creek_chub",26,76,5.2,"n","n","n","occ11",1
"1214",11,"05/12/2023","ID900.226001697691","creek_chub",26,95,9.4,"n","n","n","occ11",0.655661686475654
"1215",11,"05/12/2023","ID900.226001697672","creek_chub",29,73,4.7,"n","n","n","occ11",1
"1216",11,"05/12/2023","ID900.226001698703","creek_chub",29,70,3.9,"n","n","n","occ11",0.97003470607449
"1217",11,"05/12/2023","ID900.226001698814","creek_chub",30,85,7.4,"y","n","n","occ11",1
"1218",11,"05/12/2023","ID900.226001697693","creek_chub",30,94,10,"n","n","n","occ11",1
"1219",11,"05/12/2023","ID900.226001697636","creek_chub",30,66,3.8,"n","n","n","occ11",1
"1220",11,"05/12/2023","ID900.226001341376","creek_chub",30,83,7.3,"y","n","y","occ11",1
"1221",11,"05/12/2023","ID900.226001698735","creek_chub",30,92,9.3,"n","n","n","occ11",1
"1222",11,"05/12/2023","ID900.226001698746","creek_chub",30,75,4.8,"n","n","n","occ11",0.956856473027246
"1223",11,"05/12/2023","ID900.226001697616","creek_chub",30,74,4.9,"n","n","n","occ11",1
"1224",11,"05/12/2023","ID900.226001697657","creek_chub",31,84,7,"n","n","n","occ11",1
"1225",11,"05/12/2023","ID900.226001697637","creek_chub",31,76,5,"n","n","n","occ11",0.964049504804618
"1226",11,"05/12/2023","ID900.226001697676","creek_chub",32,67,3.6,"n","n","n","occ11",1
"1227",11,"05/12/2023","ID900.226001341386","creek_chub",32,114,14,"y","n","y","occ11",0.311344336161541
"1228",11,"05/12/2023","ID900.226001697656","creek_chub",32,65,3.3,"n","n","n","occ11",1
"1229",11,"05/12/2023","ID900.226001698772","creek_chub",32,112,18.9,"n","n","n","occ11",1
"1230",11,"05/12/2023","ID900.226001341374","creek_chub",35,85,7.7,"y","n","n","occ11",1
"1231",11,"05/12/2023","ID900.226001697634","creek_chub",35,76,6,"n","n","n","occ11",1
"1232",11,"05/12/2023","ID900.226001698742","creek_chub",35,77,6,"n","n","n","occ11",1
"1233",11,"05/12/2023","ID900.226001697626","creek_chub",35,70,4.8,"n","n","n","occ11",0.802248967854462
"1234",11,"05/12/2023","ID900.226001341381","creek_chub",35,112,18.6,"n","n","n","occ11",1
"1235",11,"05/12/2023","ID900.226001698765","creek_chub",35,78,5.3,"n","n","n","occ11",0.793040962622014
"1236",11,"05/12/2023","ID900.226001697605","creek_chub",35,77,5,"n","n","n","occ11",0.679588938012799
"1237",11,"05/12/2023","ID900.226001697650","creek_chub",35,122,21.7,"n","n","n","occ11",1
"1238",11,"05/12/2023","ID900.226001697690","creek_chub",35,69,4.4,"n","n","n","occ11",1
"1239",11,"05/12/2023","ID900.226001697694","creek_chub",35,96,11.6,"n","n","n","occ11",1
"1240",11,"05/12/2023","ID900.226001697607","creek_chub",35,80,5.9,"n","n","n","occ11",1
"1241",11,"05/12/2023","ID900.226001698706","creek_chub",35,80,6.1,"n","n","n","occ11",1
"1242",11,"05/12/2023","ID900.226001698715","creek_chub",35,85,7.6,"n","n","n","occ11",1
"1243",11,"05/12/2023","ID900.226001697661","creek_chub",35,85,7.5,"n","n","n","occ11",1
"1244",11,"05/12/2023","ID900.226001698753","creek_chub",37,62,3.2,"n","n","n","occ11",1
"1245",11,"05/12/2023","ID900.226001697685","creek_chub",37,65,3.5,"n","n","n","occ11",1
"1246",11,"05/12/2023","ID900.226001697647","creek_chub",37,80,5.8,"n","n","n","occ11",0.8983769806315
"1247",11,"05/12/2023","ID900.226001698826","creek_chub",39,96,10.7,"y","n","n","occ11",1
"1248",11,"05/12/2023","ID900.226001697623","creek_chub",39,60,2.9,"n","n","n","occ11",1
"1249",11,"05/12/2023","ID900.226001697677","creek_chub",39,70,4.4,"n","n","n","occ11",1
"1250",11,"05/12/2023","ID900.226001697620","creek_chub",39,74,4.5,"n","n","n","occ11",0.765050188368463
"1251",11,"05/12/2023","ID900.226001697180","creek_chub",42,82,6.6,"y","n","n","occ11",1
"1252",11,"05/12/2023","ID900.226001697695","creek_chub",42,75,5.8,"n","n","n","occ11",0.970387813520264
"1253",11,"05/12/2023","ID900.226001697653","creek_chub",42,70,4.6,"n","n","n","occ11",1
